Datetime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S5(O3),T,RH,AH
2004-09-21 05:00:00,868.75,672.5,1032.5,53.0,688.25,18.849999904633,63.02499961853,1.358170219957651
2004-09-21 06:00:00,1013.0,905.25,803.75,79.0,973.5,18.349999904633,65.5,1.3686286969340895
2004-09-21 07:00:00,1515.25,1583.5,495.5,133.0,1590.5,18.199999809265,66.074998855591,1.367897101807221
2004-09-21 08:00:00,1586.5,1795.0,424.5,148.0,1820.0,19.625000476837,60.674999237061,1.3712796630134734
2004-09-21 09:00:00,1490.0,1487.25,507.75,161.0,1806.75,22.60000038147,51.424999237061,1.3920300588463526
2004-09-21 10:00:00,1434.5,1408.25,536.75,191.0,1703.75,25.849999904633,44.199999809265,1.451158208057436
2004-09-21 11:00:00,1246.0,1208.75,632.0,158.0,1269.75,28.474999904633,39.025000572205,1.4928474394465965
2004-09-21 12:00:00,1265.5,1231.25,615.0,157.0,1265.25,30.125,35.14999961853,1.4782026320726414
2004-09-21 13:00:00,1277.0,1277.25,585.5,188.0,1226.0,29.449999809265,36.375,1.4717616234641668
2004-09-21 14:00:00,1141.75,1073.0,671.25,143.0,986.5,29.199999809265,37.900000572205,1.5116178697930371
2004-09-21 15:00:00,1206.75,1135.5,644.5,152.0,1023.5,30.525000095367,34.89999961853,1.501547634605236
2004-09-21 16:00:00,1252.25,1233.0,617.75,168.0,1127.0,31.52499961853,31.425000190735,1.4309937435790305
2004-09-21 17:00:00,1398.5,1468.0,531.25,205.0,1442.25,31.150000095367,31.375,1.3986913824700942
2004-09-21 18:00:00,1464.25,1558.5,484.75,204.0,1639.25,28.549999713898,37.175000190735,1.428246191045854
2004-09-21 19:00:00,1422.0,1519.5,494.0,210.0,1623.5,26.724999904633,42.300000190735,1.4618025885744885
2004-09-21 20:00:00,1307.5,1296.75,567.25,173.0,1454.25,24.775000095367,48.97500038147,1.5091936695707577
2004-09-21 21:00:00,1137.0,1047.0,679.5,123.0,1138.0,23.574999809265,53.574999809265,1.5373573468999089
2004-09-21 22:00:00,1040.0,903.25,781.75,92.0,950.75,23.02499961853,55.75,1.548048674218712
2004-09-21 23:00:00,1018.0,885.0,809.25,77.0,863.75,22.14999961853,58.425000190735,1.539295284510384
2004-09-22 00:00:00,961.75,807.75,866.25,74.0,868.25,22.599999904633,56.27499961853,1.5233153125940484
2004-09-22 01:00:00,930.25,768.0,915.5,74.0,825.0,20.974999904633,61.250000953674,1.5030600520098272
2004-09-22 02:00:00,811.5,613.25,1132.5,47.0,625.5,23.049999713898,53.975001335144,1.5010056367782416
2004-09-22 03:00:00,826.0,612.0,1111.25,,605.25,19.775000095367,65.300000190735,1.489424099504631
2004-09-22 04:00:00,877.75,702.0,948.5,44.0,822.0,18.349999904633,70.799999237061,1.4793726824237152
2004-09-22 05:00:00,922.0,764.0,891.75,69.0,904.5,18.050000190735,72.52499961853,1.4875507265625112
2004-09-22 06:00:00,1046.5,964.75,736.5,79.0,1075.25,18.324999809265,70.975002288818,1.4807396199422553
2004-09-22 07:00:00,1375.5,1452.25,521.25,108.0,1541.25,18.549999713898,68.85000038147,1.456507086247041
2004-09-22 08:00:00,1513.5,1648.25,457.0,119.0,1748.75,20.125000476837,62.699999809265,1.461047764257525
2004-09-22 09:00:00,1494.0,1528.0,479.25,165.0,1797.75,23.47500038147,52.000000953674,1.4832859440270603
2004-09-22 10:00:00,1316.25,1297.75,562.25,172.0,1583.75,26.849999427795,42.699998855591,1.4864318899381208
2004-09-22 11:00:00,1269.25,1247.0,596.5,180.0,1441.0,29.075000286102,36.72500038147,1.4542695736320226
2004-09-22 12:00:00,1151.75,1098.5,673.5,130.0,1093.25,30.849999904633,31.974999904633,1.4013702192905328
2004-09-22 13:00:00,1138.0,1117.0,657.25,120.0,1018.5,27.924999713898,37.025000572205,1.3720037162911678
2004-09-22 14:00:00,1132.0,1051.5,680.0,117.0,944.25,28.52499961853,37.25,1.42906487079082
2004-09-22 15:00:00,1186.0,1158.5,639.75,141.0,1045.75,30.174999713898,32.874999523163,1.3864811020079728
2004-09-22 16:00:00,1228.0,1183.75,657.25,151.0,1088.5,32.875,27.72500038147,1.3622417795158726
2004-09-22 17:00:00,1424.25,1486.25,522.75,218.0,1536.75,32.200000286102,28.799999713898,1.3623903237216273
2004-09-22 18:00:00,1427.0,1458.25,506.75,213.0,1566.0,28.824999809265,38.950000762939,1.5203494023364656
2004-09-22 19:00:00,1386.75,1472.5,507.5,194.0,1509.75,26.650000095367,43.25,1.4880993314779976
2004-09-22 20:00:00,1283.5,1249.25,582.0,167.0,1299.75,24.60000038147,53.974999427795,1.6461296625523703
2004-09-22 21:00:00,1110.25,1044.5,688.25,115.0,1058.0,23.375,59.925000190735,1.6991694090871665
2004-09-22 22:00:00,1109.75,1032.0,701.5,98.0,1001.75,22.52499961853,62.64999961853,1.6882600494972646
2004-09-22 23:00:00,1077.25,964.25,748.5,93.0,923.25,22.924999713898,62.049999237061,1.712697837639552
2004-09-23 00:00:00,1036.5,897.5,793.0,87.0,836.0,22.224999904633,64.949999809265,1.7189505357002468
2004-09-23 01:00:00,1002.0,854.0,817.75,71.0,779.0,21.400000095367,68.549999237061,1.726099052566386
2004-09-23 02:00:00,865.25,693.75,989.0,49.0,677.75,22.224999427795,62.999999046326,1.6673422528053077
2004-09-23 03:00:00,824.25,615.0,1131.25,,601.25,22.449999809265,59.89999961853,1.6068971252038882
2004-09-23 04:00:00,824.0,601.75,1138.25,44.0,592.5,21.14999961853,63.775001525879,1.5817267185781372
2004-09-23 05:00:00,846.66666666667,619.66666666667,1085.3333333333,58.0,670.0,22.93333307902,57.5,1.5879016964740054
2004-09-23 06:00:00,960.75,827.5,892.25,66.0,836.5,21.275000572205,63.200000762939,1.5793853881639661
2004-09-23 07:00:00,1336.25,1339.5,539.5,112.0,1399.5,21.349999904633,63.5,1.5941068174863344
2004-09-23 08:00:00,1250.75,1263.75,581.5,104.0,1392.75,23.724999904633,54.449999809265,1.5764999518564071
2004-09-23 09:00:00,1289.5,1243.5,603.5,103.0,1415.0,25.025000095367,50.849999427795,1.5903021861775066
2004-09-23 10:00:00,1215.25,1140.75,630.5,118.0,1285.25,26.275000572205,48.125,1.6199048253745845
2004-09-23 11:00:00,1248.25,1176.75,607.5,129.0,1230.0,26.374999523163,47.27499961853,1.6006380932698019
2004-09-23 12:00:00,1232.5,1183.5,609.5,127.0,1146.5,29.300000190735,39.525000572205,1.5855085951545584
2004-09-23 13:00:00,1229.0,1216.75,598.5,130.0,1106.5,28.974999904633,39.575000762939,1.5581397555447105
2004-09-23 14:00:00,1205.75,1174.75,618.0,130.0,1067.75,29.75,38.0,1.5641647504484197
2004-09-23 15:00:00,1215.0,1150.25,608.25,118.0,1115.0,30.374999523163,37.22500038147,1.5879508585941975
2004-09-23 16:00:00,1329.75,1264.0,586.25,146.0,1362.0,31.549999713898,34.875,1.5903430299043544
2004-09-23 17:00:00,1446.25,1433.5,521.75,190.0,1619.25,31.624999523163,34.77499961853,1.5925224137764487
2004-09-23 18:00:00,1446.0,1457.5,500.5,189.0,1572.0,29.0,40.450000762939,1.5948820638559082
2004-09-23 19:00:00,1420.75,1444.25,510.0,173.0,1446.25,27.174999713898,45.949999809265,1.6301561815996817
2004-09-23 20:00:00,1247.25,1206.25,600.25,148.0,1233.25,26.150000095367,48.650000572205,1.6256258546394327
2004-09-23 21:00:00,1168.0,1070.0,666.5,116.0,1102.25,25.074999809265,50.5,1.5840264086731295
2004-09-23 22:00:00,1111.0,990.5,721.25,109.0,1027.5,24.050000190735,50.675000190735,1.4958583963443268
2004-09-23 23:00:00,1071.0,933.5,763.0,94.0,941.5,22.549999713898,53.675000190735,1.4485798769392462
2004-09-24 00:00:00,968.75,834.5,859.25,64.0,772.75,22.650000095367,53.699999809265,1.4579816695148153
2004-09-24 01:00:00,942.0,779.75,914.5,59.0,737.25,21.47500038147,57.949999809265,1.4658269791899827
2004-09-24 02:00:00,923.0,743.5,907.5,64.0,815.25,22.300000190735,55.77499961853,1.4828042238104682
2004-09-24 03:00:00,812.5,580.75,1176.25,,627.0,22.72500038147,53.800000190735,1.467284870713938
2004-09-24 04:00:00,850.5,617.5,1098.5,52.0,642.0,21.074999809265,59.89999961853,1.4788782944339376
2004-09-24 05:00:00,868.25,638.75,1093.0,55.0,610.0,20.425000190735,62.974999427795,1.4945542551249607
2004-09-24 06:00:00,1061.5,915.0,791.5,83.0,928.75,20.825000286102,62.174999237061,1.5119227087018405
2004-09-24 07:00:00,1417.75,1327.5,546.25,114.0,1426.5,21.349999427795,61.550000190735,1.5451538911422327
2004-09-24 08:00:00,1599.5,1641.25,439.75,137.0,1775.5,21.875,60.199998855591,1.5599864849218983
2004-09-24 09:00:00,1583.0,1537.5,461.25,160.0,1788.25,22.97500038147,56.400000572205,1.5614162726788532
2004-09-24 10:00:00,1337.5,1304.75,543.25,138.0,1520.5,25.125,49.500000953674,1.5572493747891274
2004-09-24 11:00:00,1284.5,1251.5,581.25,134.0,1292.75,26.625,44.324999809265,1.5228606119222257
2004-09-24 12:00:00,1375.5,1359.0,530.0,143.0,1435.25,26.22500038147,45.950000762939,1.542169803172231
2004-09-24 13:00:00,1466.5,1476.5,491.0,153.0,1591.75,25.425000190735,48.699999809265,1.5594246012898132
2004-09-24 14:00:00,1442.25,1402.5,518.0,145.0,1551.0,25.550000190735,48.299999237061,1.5580414717235693
2004-09-24 15:00:00,1358.25,1277.25,563.25,123.0,1429.25,25.700000286102,47.775000572205,1.554765241296356
2004-09-24 16:00:00,1222.0,1133.25,624.0,96.0,1194.75,24.875,49.200000762939,1.5251206357440015
2004-09-24 17:00:00,1134.0,1016.5,723.5,107.0,981.0,18.275000095367,75.39999961853,1.568202609458268
2004-09-24 18:00:00,1120.0,993.0,725.0,119.0,961.75,16.299999952316,73.949998855591,1.360099308413763
2004-09-24 19:00:00,1102.75,997.25,736.25,109.0,913.5,15.625,75.700000762939,1.3344757704412709
2004-09-24 20:00:00,984.5,804.5,894.75,107.0,784.5,15.425000190735,76.599998474121,1.333429138762442
2004-09-24 21:00:00,794.75,596.0,1226.5,57.0,482.25,14.0,75.375001907349,1.198803640072844
2004-09-24 22:00:00,786.5,584.0,1317.25,60.0,446.25,14.924999952316,60.549999237061,1.0212638574346176
2004-09-24 23:00:00,838.5,701.0,1127.75,22.0,552.75,15.474999904633,50.85000038147,0.8879760513121928
2004-09-25 00:00:00,834.75,705.25,1117.0,2.0,591.5,15.550000190735,50.0,0.8772696303314664
2004-09-25 01:00:00,837.0,692.75,1096.25,7.0,584.0,15.425000190735,53.574999809265,0.9326170662914754
2004-09-25 02:00:00,761.0,563.25,1316.0,8.0,451.25,15.350000143051,53.875,0.9334131004353543
2004-09-25 03:00:00,718.0,498.5,1494.5,,381.5,15.25,52.375,0.9017155323356992
2004-09-25 04:00:00,724.0,494.5,1531.25,27.0,391.0,15.325000047684,53.074999809265,0.9181032253777297
2004-09-25 05:00:00,717.75,486.25,1530.5,14.0,398.25,15.350000143051,53.650000572205,0.9295148653820956
2004-09-25 06:00:00,743.5,524.75,1434.25,3.0,429.75,15.475000143051,53.300000190735,0.9307595685465999
2004-09-25 07:00:00,782.0,590.5,1286.75,9.0,460.5,15.425000190735,52.724999427795,0.9178205219156395
2004-09-25 08:00:00,797.75,618.5,1204.25,14.0,500.25,15.724999904633,51.050000190735,0.9056169193300365
2004-09-25 09:00:00,866.75,744.25,1066.5,52.0,594.0,16.949999809265,47.724999427795,0.914182355767549
2004-09-25 10:00:00,862.25,728.75,1103.0,64.0,602.5,18.199999809265,41.900000572205,0.8674217229076859
2004-09-25 11:00:00,914.5,834.25,1006.0,66.0,686.0,19.125,36.97500038147,0.8103979785784015
2004-09-25 12:00:00,856.75,812.5,1040.25,14.0,622.25,19.325000286102,34.75,0.7710470524157599
2004-09-25 13:00:00,836.5,812.0,1065.0,9.0,624.0,19.800000190735,31.199999809265,0.7127286477763171
2004-09-25 14:00:00,805.0,740.25,1160.5,12.0,564.5,19.825000286102,31.050000190735,0.7103878872355568
2004-09-25 15:00:00,781.0,705.0,1203.0,14.0,513.75,20.224999427795,28.64999961853,0.6716950627069083
2004-09-25 16:00:00,814.5,742.75,1182.5,21.0,536.0,22.099999904633,24.799999713898,0.6514288848796841
2004-09-25 17:00:00,876.5,844.25,1047.5,43.0,669.0,21.125,27.674999713898,0.6853466051596966
2004-09-25 18:00:00,926.25,934.5,931.0,62.0,785.5,20.075000286102,30.324999809265,0.7044848427512077
2004-09-25 19:00:00,986.75,971.0,876.25,68.0,891.0,19.474999904633,32.97500038147,0.738427750732685
2004-09-25 20:00:00,1004.0,1006.6666666667,847.66666666667,81.0,925.66666666667,19.299999872843,32.333333333333,0.7163247425125759
2004-09-25 21:00:00,897.0,875.0,937.0,88.0,902.25,18.424999713898,33.22500038147,0.6974640278659944
2004-09-25 22:00:00,1001.5,989.25,840.0,99.0,1010.5,17.800000190735,36.474999427795,0.7366305429593404
2004-09-25 23:00:00,1125.75,1111.0,746.0,98.0,1249.0,17.775000095367,39.85000038147,0.8035430647074085
2004-09-26 00:00:00,1066.75,1012.5,794.25,97.0,1132.5,16.950000286102,43.02499961853,0.8241528999491446
2004-09-26 01:00:00,1062.75,1040.25,739.25,101.0,1165.5,15.525000333786,52.150000572205,0.9135519885228356
2004-09-26 02:00:00,915.0,892.5,872.25,90.0,953.25,15.599999904633,51.89999961853,0.9134785875408963
2004-09-26 03:00:00,905.75,884.75,871.75,,911.5,13.549999952316,59.375,0.917609472365536
2004-09-26 04:00:00,843.5,785.75,968.5,61.0,830.5,13.400000095367,59.924999237061,0.9172719596159216
2004-09-26 05:00:00,816.0,738.75,999.0,55.0,792.5,12.525000095367,63.200000762939,0.91459507731852
2004-09-26 06:00:00,768.0,671.25,1128.0,46.0,699.75,13.625,57.574999809265,0.8940641315554891
2004-09-26 07:00:00,835.0,784.5,988.5,56.0,780.25,12.199999809265,63.249999046326,0.8963536550793637
2004-09-26 08:00:00,943.75,908.0,865.0,83.0,931.0,14.600000143051,56.400000572205,0.9318823313334186
2004-09-26 09:00:00,810.0,650.5,1169.75,55.0,574.5,19.825000286102,38.599999427795,0.8831230876767312
2004-09-26 10:00:00,819.25,654.5,1221.75,47.0,506.75,21.599999904633,33.425001144409,0.8518898967759171
2004-09-26 11:00:00,843.5,680.25,1147.0,61.0,518.0,22.02499961853,32.150000095367,0.8406856675978844
2004-09-26 12:00:00,846.0,688.25,1126.75,58.0,518.25,22.699999809265,30.174999713898,0.8217279776996012
2004-09-26 13:00:00,841.75,710.5,1076.5,59.0,515.75,22.275000095367,30.375,0.8063197509735184
2004-09-26 14:00:00,840.25,721.5,1048.0,54.0,506.5,22.050000190735,30.474999904633,0.7980878970240309
2004-09-26 15:00:00,815.0,657.0,1166.0,69.0,489.75,22.125,29.5,0.7760529493202405
2004-09-26 16:00:00,838.25,685.0,1175.75,54.0,465.0,23.39999961853,27.050000190735,0.7681469031860068
2004-09-26 17:00:00,991.5,987.0,822.75,95.0,781.0,23.10000038147,27.025000095367,0.7537978448437394
2004-09-26 18:00:00,990.25,890.5,908.0,99.0,765.25,21.474999904633,31.39999961853,0.7942530700801764
2004-09-26 19:00:00,1065.75,1003.75,795.0,127.0,1005.5,20.250000476837,35.47500038147,0.8329757569773402
2004-09-26 20:00:00,970.5,869.75,910.75,98.0,798.0,19.625000476837,36.25,0.8192647451056849
2004-09-26 21:00:00,962.5,887.25,852.5,112.0,938.25,18.699999809265,39.72500038147,0.8481857636504164
2004-09-26 22:00:00,1009.75,924.75,828.75,115.0,996.25,18.025000095367,42.699999809265,0.8744590524186526
2004-09-26 23:00:00,1054.0,977.5,767.75,114.0,1109.25,17.125,47.550000190735,0.9208248665536737
2004-09-27 00:00:00,998.0,919.5,802.0,103.0,1041.75,16.624999523163,51.324999809265,0.9633820002103559
2004-09-27 01:00:00,919.25,801.75,890.5,81.0,939.5,15.874999761581,55.175000190735,0.9880718577114941
2004-09-27 02:00:00,884.0,763.5,920.75,75.0,900.0,14.850000143051,58.925000190735,0.9891489746001458
2004-09-27 03:00:00,803.25,648.25,1078.5,,774.0,14.149999856949,61.02499961853,0.9798854267913876
2004-09-27 04:00:00,820.25,673.75,1024.0,64.0,789.5,13.974999904633,62.649998664856,0.9948330971535945
2004-09-27 05:00:00,893.5,794.25,888.5,71.0,907.5,14.050000190735,61.699999809265,0.9844385978382503
2004-09-27 06:00:00,987.75,941.0,800.5,99.0,1034.5,14.350000143051,60.275000572205,0.9802279397180765
2004-09-27 07:00:00,1372.25,1476.5,542.25,132.0,1555.75,15.0,57.699999809265,0.9778230552329077
2004-09-27 08:00:00,1208.75,1262.25,617.5,135.0,1391.75,16.85000038147,50.324999809265,0.9579873706807756
2004-09-27 09:00:00,951.0,907.75,872.75,94.0,903.5,19.675000190735,40.175000190735,0.9107564159334947
2004-09-27 10:00:00,992.0,943.25,846.5,103.0,936.25,22.22500038147,33.575000762939,0.8885876423941252
2004-09-27 11:00:00,963.5,947.0,861.75,123.0,907.0,23.675000190735,29.575000286102,0.8537423097578614
2004-09-27 12:00:00,917.0,909.5,885.75,95.0,744.0,21.900000095367,30.674999713898,0.7960932113833327
2004-09-27 13:00:00,937.0,941.5,851.5,90.0,772.5,22.27499961853,29.525000095367,0.7837560507442259
2004-09-27 14:00:00,961.0,948.75,853.0,99.0,812.25,23.799999713898,26.974999904633,0.7845087065696681
2004-09-27 15:00:00,969.25,961.5,828.5,107.0,855.5,23.349999904633,28.299999713898,0.8012472851663958
2004-09-27 16:00:00,1019.5,1042.0,788.0,112.0,926.75,24.22500038147,27.249999523163,0.8127912870042184
2004-09-27 17:00:00,1106.75,1219.0,683.25,132.0,1130.5,25.050000190735,25.75,0.8065051870715728
2004-09-27 18:00:00,1119.0,1232.5,670.0,148.0,1269.75,22.349999904633,29.150000095367,0.7773004315277405
2004-09-27 19:00:00,1172.75,1321.75,633.0,158.0,1364.75,20.750000476837,32.525000095367,0.7873201693019384
2004-09-27 20:00:00,1097.0,1144.25,701.5,145.0,1274.25,19.125,36.799999237061,0.8065623985320244
2004-09-27 21:00:00,1018.0,1024.25,758.25,128.0,1168.75,18.124999523163,39.949999809265,0.8232229045736296
2004-09-27 22:00:00,932.25,913.5,837.0,105.0,999.5,17.449999332428,42.824999809265,0.8462736975693363
2004-09-27 23:00:00,897.0,848.5,890.75,90.0,909.5,16.699999809265,46.624999046326,0.8792754307181941
2004-09-28 00:00:00,840.0,758.0,994.25,85.0,828.75,17.099999666214,46.824999809265,0.9053730322027291
2004-09-28 01:00:00,801.75,680.25,1091.25,73.0,756.0,15.324999809265,51.924999237061,0.8982102445849981
2004-09-28 02:00:00,765.0,636.75,1137.75,74.0,741.75,14.975000143051,52.77499961853,0.892947536399638
2004-09-28 03:00:00,740.75,595.0,1190.5,,685.5,14.400000095367,54.47500038147,0.8887231168957807
2004-09-28 04:00:00,747.5,595.25,1208.25,61.0,676.5,12.799999713898,59.75,0.8800908638860544
2004-09-28 05:00:00,791.25,703.75,1056.5,69.0,748.25,11.924999952316,62.674999237061,0.8725755093512728
2004-09-28 06:00:00,874.75,871.0,890.0,82.0,890.0,12.125,62.574998855591,0.8825075334388172
2004-09-28 07:00:00,1085.25,1164.0,707.25,120.0,1154.5,13.474999904633,58.150001525879,0.8943807541010792
2004-09-28 08:00:00,1267.5,1481.5,550.0,135.0,1533.0,14.399999856949,55.699998855591,0.9087081321305525
2004-09-28 09:00:00,1235.75,1331.5,600.5,152.0,1549.5,17.800000190735,45.674999237061,0.9224290614251469
2004-09-28 10:00:00,1274.25,1294.0,615.25,177.0,2235.5,20.999999523163,37.249999046326,0.9154940010394849
2004-09-28 11:00:00,1249.75,1279.5,618.0,181.0,2178.0,24.450000286102,29.799999713898,0.9007972107142679
2004-09-28 12:00:00,1224.0,1346.6666666667,602.0,176.0,1901.0,26.43333307902,26.400000254313,0.8969084507108559
2004-09-28 13:00:00,1219.75,1343.5,604.75,163.0,1742.5,25.150000095367,26.825000286102,0.8451494068701959
2004-09-28 14:00:00,1165.5,1265.25,639.75,174.0,1502.25,26.125,24.824999809265,0.8283053782241028
2004-09-28 15:00:00,1049.75,1084.0,747.5,117.0,1153.0,26.174999713898,24.424999713898,0.8173512246180007
2004-09-28 16:00:00,1174.0,1263.5,670.25,145.0,1287.25,28.924999713898,21.349999904633,0.8381734840248373
2004-09-28 17:00:00,1323.25,1474.0,554.0,173.0,1547.0,28.0,23.325000286102,0.8680971796741094
2004-09-28 18:00:00,1431.5,1705.5,487.5,204.0,1841.5,24.700000286102,27.89999961853,0.8559475909969482
2004-09-28 19:00:00,1478.75,1755.5,466.0,209.0,1907.5,22.974999904633,33.599999427795,0.9302053872016438
2004-09-28 20:00:00,1309.0,1379.0,555.25,175.0,1693.0,20.875,45.75,1.1158971150919659
2004-09-28 21:00:00,1088.5,1037.25,706.75,129.0,1335.5,19.849999904633,48.575000762939,1.1130404482782679
2004-09-28 22:00:00,1009.0,911.0,787.75,111.0,1176.75,19.800000190735,47.650000572205,1.0885102782687632
2004-09-28 23:00:00,930.25,795.75,883.25,85.0,976.75,18.625,49.10000038147,1.0435178454374245
2004-09-29 00:00:00,928.75,805.0,878.75,86.0,974.25,17.224999904633,53.875,1.0498314459856577
2004-09-29 01:00:00,871.5,718.25,980.5,71.0,871.5,16.349999904633,56.75,1.0470300930571843
2004-09-29 02:00:00,790.0,601.0,1150.25,60.0,734.0,17.425000190735,53.424999237061,1.0541023904258702
2004-09-29 03:00:00,793.25,581.25,1169.25,,667.5,15.525000333786,58.849999427795,1.0309210625490255
2004-09-29 04:00:00,788.5,595.75,1144.5,48.0,698.25,14.575000047684,62.050000190735,1.0236113231457322
2004-09-29 05:00:00,769.25,585.5,1220.5,45.0,650.25,17.074999809265,52.474999427795,1.0130371290070614
2004-09-29 06:00:00,851.5,712.5,1029.25,53.0,749.25,15.174999952316,58.274998664856,0.9985520773047346
2004-09-29 07:00:00,1099.5,1097.0,738.75,94.0,1106.25,14.925000190735,59.199999809265,0.998494167453124
2004-09-29 08:00:00,1325.5,1503.5,510.25,122.0,1609.25,15.125,59.049999237061,1.0086404305880992
2004-09-29 09:00:00,1432.75,1517.75,499.25,170.0,1770.25,19.049999713898,47.824999809265,1.0433794614719996
2004-09-29 10:00:00,1310.0,1333.75,572.75,174.0,1633.25,22.425000190735,38.825000762939,1.039968477695584
2004-09-29 11:00:00,1304.0,1271.5,593.0,191.0,1583.25,25.425000190735,33.349999904633,1.067901653141352
